,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,Commitment,Startup,Shutdown,MaxDual,MinDual,DMaxDual,DMinDual,RampMaxDual,RampMinDual,StartShutDual,Zone,LMP,MarginalCost,Profit,PreviousOffer,AvailableSegmentCapacity
322_HYDRO_3-0,12,0.000000,29.700000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,29.700000
322_HYDRO_3-1,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-2,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-3,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-0,12,0.000000,29.700000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,29.700000
322_HYDRO_4-1,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-2,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-3,12,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,23.334982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,0.000000,0.000000,0.0,0.000000,0.000000
301_CT_1-0,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,87.255791,-0.0,87.255791,8.000000
301_CT_1-1,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,87.255791,-0.0,87.255791,4.000000
301_CT_1-2,13,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,1900.304230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,99.695770,-0.0,99.695770,4.000000
301_CT_1-3,13,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,1894.632759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,105.367241,-0.0,105.367241,4.000000
301_CT_2-0,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,87.255791,-0.0,87.255791,8.000000
301_CT_2-1,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,87.255791,-0.0,87.255791,4.000000
301_CT_2-2,13,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,1900.304230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,99.695770,-0.0,99.695770,4.000000
301_CT_2-3,13,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,1894.632759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,105.367241,-0.0,105.367241,4.000000
301_CT_3-0,13,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,1971.530001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,28.469999,-0.0,28.469999,22.000000
301_CT_3-1,13,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,1971.530001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,28.469999,-0.0,28.469999,11.000000
301_CT_3-2,13,29.286315,0.000000,0.000000,1.000000,-0.000000,0.000000,1970.713685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,29.286315,-0.0,29.286315,11.000000
301_CT_3-3,13,43.742887,0.000000,0.000000,1.000000,-0.000000,0.000000,1956.257113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,43.742887,-0.0,43.742887,11.000000
301_CT_4-0,13,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,1971.530001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,28.469999,-0.0,28.469999,22.000000
301_CT_4-1,13,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,1971.530001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,28.469999,-0.0,28.469999,11.000000
301_CT_4-2,13,29.286315,0.000000,0.000000,1.000000,-0.000000,0.000000,1970.713685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,29.286315,-0.0,29.286315,11.000000
301_CT_4-3,13,43.742887,0.000000,0.000000,1.000000,-0.000000,0.000000,1956.257113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.085094,43.742887,-0.0,43.742887,11.000000
302_CT_1-0,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,350.183047,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,87.255791,-0.0,87.255791,8.000000
302_CT_1-1,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,350.183047,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,87.255791,-0.0,87.255791,4.000000
302_CT_1-2,13,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,362.623026,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,99.695770,-0.0,99.695770,4.000000
302_CT_1-3,13,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,368.294497,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,105.367241,-0.0,105.367241,4.000000
302_CT_2-0,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,350.183047,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,87.255791,-0.0,87.255791,8.000000
302_CT_2-1,13,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,350.183047,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,87.255791,-0.0,87.255791,4.000000
302_CT_2-2,13,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,362.623026,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,99.695770,-0.0,99.695770,4.000000
302_CT_2-3,13,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,368.294497,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,105.367241,-0.0,105.367241,4.000000
302_CT_3-0,13,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,296.718859,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,33.791603,-0.0,33.791603,22.000000
302_CT_3-1,13,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,296.718859,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,33.791603,-0.0,33.791603,11.000000
302_CT_3-2,13,38.382410,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,301.309666,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,38.382410,-0.0,38.382410,11.000000
302_CT_3-3,13,38.635080,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,301.562336,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,38.635080,-0.0,38.635080,11.000000
302_CT_4-0,13,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,296.718859,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,33.791603,-0.0,33.791603,22.000000
302_CT_4-1,13,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,296.718859,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,33.791603,-0.0,33.791603,11.000000
302_CT_4-2,13,38.382410,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,301.309666,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,38.382410,-0.0,38.382410,11.000000
302_CT_4-3,13,38.635080,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,301.562336,0.000000,0.000000,0.000000,0.000000,0.000000,302,23.104290,38.635080,-0.0,38.635080,11.000000
307_CT_1-0,13,27.894691,22.000000,8.449918,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,27.894691,83.89396399999995,27.894691,22.000000
307_CT_1-1,13,27.894691,11.000000,4.224959,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,27.894691,41.94698199999998,27.894691,11.000000
307_CT_1-2,13,29.220233,11.000000,4.425727,1.000000,-0.000000,0.000000,1970.779767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,29.220233,27.366019999999992,29.220233,11.000000
307_CT_1-3,13,35.474770,0.000000,0.000000,1.000000,-0.000000,0.000000,1964.525230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,35.474770,-0.0,35.474770,11.000000
307_CT_2-0,13,27.894691,22.000000,8.449918,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,27.894691,83.89396399999995,27.894691,22.000000
307_CT_2-1,13,27.894691,11.000000,4.224959,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,27.894691,41.94698199999998,27.894691,11.000000
307_CT_2-2,13,29.220233,11.000000,4.425727,1.000000,-0.000000,0.000000,1970.779767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,29.220233,27.366019999999992,29.220233,11.000000
307_CT_2-3,13,35.474770,0.000000,0.000000,1.000000,-0.000000,0.000000,1964.525230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,31.708053,35.474770,-0.0,35.474770,11.000000
313_CC_1-0,13,15.731579,170.000000,36.823878,1.000000,-0.000000,0.000000,1236.288977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,27.893075,15.731579,2067.45432,15.731579,170.000000
313_CC_1-1,13,15.731579,61.666667,13.357681,1.000000,-0.000000,0.000000,1236.288977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,27.893075,15.731579,749.958924053832,15.731579,61.666667
313_CC_1-2,13,26.755735,16.733333,6.164639,1.000000,-0.000000,0.000000,1225.264821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,27.893075,26.755735,19.03148895421997,26.755735,61.666667
313_CC_1-3,13,33.752731,0.000000,0.000000,1.000000,-0.000000,0.000000,1218.267825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,27.893075,33.752731,-0.0,33.752731,61.666667
315_STEAM_1-0,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,5.000000
315_STEAM_1-1,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,2.333333
315_STEAM_1-2,13,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,485.355073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,100.399529,-0.0,100.399529,2.333333
315_STEAM_1-3,13,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,461.654947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,124.099655,-0.0,124.099655,2.333333
315_STEAM_2-0,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,5.000000
315_STEAM_2-1,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,2.333333
315_STEAM_2-2,13,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,485.355073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,100.399529,-0.0,100.399529,2.333333
315_STEAM_2-3,13,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,461.654947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,124.099655,-0.0,124.099655,2.333333
315_STEAM_3-0,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,5.000000
315_STEAM_3-1,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,2.333333
315_STEAM_3-2,13,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,485.355073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,100.399529,-0.0,100.399529,2.333333
315_STEAM_3-3,13,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,461.654947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,124.099655,-0.0,124.099655,2.333333
315_STEAM_4-0,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,5.000000
315_STEAM_4-1,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,2.333333
315_STEAM_4-2,13,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,485.355073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,100.399529,-0.0,100.399529,2.333333
315_STEAM_4-3,13,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,461.654947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,124.099655,-0.0,124.099655,2.333333
315_STEAM_5-0,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,5.000000
315_STEAM_5-1,13,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,510.317826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,75.436777,-0.0,75.436777,2.333333
315_STEAM_5-2,13,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,485.355073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,100.399529,-0.0,100.399529,2.333333
315_STEAM_5-3,13,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,461.654947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,124.099655,-0.0,124.099655,2.333333
315_CT_6-0,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,22.000000
315_CT_6-1,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,11.000000
315_CT_6-2,13,26.895675,0.000000,0.000000,1.000000,-0.000000,0.000000,558.858928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.895675,-0.0,26.895675,11.000000
315_CT_6-3,13,31.855768,0.000000,0.000000,1.000000,-0.000000,0.000000,553.898835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,31.855768,-0.0,31.855768,11.000000
315_CT_7-0,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,22.000000
315_CT_7-1,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,11.000000
315_CT_7-2,13,26.895675,0.000000,0.000000,1.000000,-0.000000,0.000000,558.858928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.895675,-0.0,26.895675,11.000000
315_CT_7-3,13,31.855768,0.000000,0.000000,1.000000,-0.000000,0.000000,553.898835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,31.855768,-0.0,31.855768,11.000000
315_CT_8-0,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,22.000000
315_CT_8-1,13,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,559.352605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.401998,-0.0,26.401998,11.000000
315_CT_8-2,13,26.895675,0.000000,0.000000,1.000000,-0.000000,0.000000,558.858928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,26.895675,-0.0,26.895675,11.000000
315_CT_8-3,13,31.855768,0.000000,0.000000,1.000000,-0.000000,0.000000,553.898835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,19.340691,31.855768,-0.0,31.855768,11.000000
316_STEAM_1-0,13,21.116646,62.000000,58.992715,1.000000,-0.000000,0.000000,685.409283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,21.287879,21.116646,10.616446000000053,21.116646,62.000000
316_STEAM_1-1,13,21.116646,31.000000,29.496357,1.000000,-0.000000,0.000000,685.409283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,21.287879,21.116646,5.308223000000027,21.116646,31.000000
316_STEAM_1-2,13,21.287879,26.551755,25.468735,1.000000,-0.000000,0.000000,685.238049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,21.287879,21.287879,0.0,21.287879,31.000000
316_STEAM_1-3,13,27.274699,0.000000,0.000000,1.000000,-0.000000,0.000000,679.251230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,21.287879,27.274699,-0.0,27.274699,31.000000
318_CC_1-0,13,26.845141,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.154859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318,20.283108,26.845141,-0.0,26.845141,170.000000
318_CC_1-1,13,26.845141,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.154859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318,20.283108,26.845141,-0.0,26.845141,61.666667
318_CC_1-2,13,27.276623,0.000000,0.000000,1.000000,-0.000000,0.000000,1972.723377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318,20.283108,27.276623,-0.0,27.276623,61.666667
318_CC_1-3,13,31.529241,0.000000,0.000000,1.000000,-0.000000,0.000000,1968.470759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318,20.283108,31.529241,-0.0,31.529241,61.666667
321_CC_1-0,13,22.732463,0.000000,0.000000,1.000000,-0.000000,0.000000,746.792208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,19.986634,22.732463,-0.0,22.732463,170.000000
321_CC_1-1,13,22.732463,0.000000,0.000000,1.000000,-0.000000,0.000000,746.792208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,19.986634,22.732463,-0.0,22.732463,61.666667
321_CC_1-2,13,25.908321,0.000000,0.000000,1.000000,-0.000000,0.000000,743.616349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,19.986634,25.908321,-0.0,25.908321,61.666667
321_CC_1-3,13,33.947092,0.000000,0.000000,1.000000,-0.000000,0.000000,735.577578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,19.986634,33.947092,-0.0,33.947092,61.666667
322_CT_5-0,13,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,1976.665018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,23.334982,-0.0,23.334982,22.000000
322_CT_5-1,13,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,1976.665018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,23.334982,-0.0,23.334982,11.000000
322_CT_5-2,13,26.499179,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.500821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,26.499179,-0.0,26.499179,11.000000
322_CT_5-3,13,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,27.894691,-0.0,27.894691,11.000000
322_CT_6-0,13,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,1976.665018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,23.334982,-0.0,23.334982,22.000000
322_CT_6-1,13,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,1976.665018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,23.334982,-0.0,23.334982,11.000000
322_CT_6-2,13,26.499179,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.500821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,26.499179,-0.0,26.499179,11.000000
322_CT_6-3,13,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,1972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,27.894691,-0.0,27.894691,11.000000
323_CC_1-0,13,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.570791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,26.429209,-0.0,26.429209,170.000000
323_CC_1-1,13,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.570791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,26.429209,-0.0,26.429209,61.666667
323_CC_1-2,13,30.277557,0.000000,0.000000,1.000000,-0.000000,0.000000,1969.722443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,30.277557,-0.0,30.277557,61.666667
323_CC_1-3,13,31.727490,0.000000,0.000000,1.000000,-0.000000,0.000000,1968.272510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,31.727490,-0.0,31.727490,61.666667
323_CC_2-0,13,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.570791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,26.429209,-0.0,26.429209,170.000000
323_CC_2-1,13,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,1973.570791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,26.429209,-0.0,26.429209,61.666667
323_CC_2-2,13,30.277557,0.000000,0.000000,1.000000,-0.000000,0.000000,1969.722443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,30.277557,-0.0,30.277557,61.666667
323_CC_2-3,13,31.727490,0.000000,0.000000,1.000000,-0.000000,0.000000,1968.272510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,25.140237,31.727490,-0.0,31.727490,61.666667
322_HYDRO_1-0,13,0.000000,30.458333,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,616.131414715445,0.000000,30.458333
322_HYDRO_1-1,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_1-2,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_1-3,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-0,13,0.000000,30.458333,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,616.131414715445,0.000000,30.458333
322_HYDRO_2-1,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-2,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-3,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-0,13,0.000000,30.458333,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,616.131414715445,0.000000,30.458333
322_HYDRO_3-1,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-2,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-3,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-0,13,0.000000,30.458333,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,616.131414715445,0.000000,30.458333
322_HYDRO_4-1,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-2,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-3,13,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,20.228665,0.000000,0.0,0.000000,0.000000
301_CT_1-0,14,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,23.217425,87.255791,-0.0,87.255791,8.000000
301_CT_1-1,14,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,1912.744209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,23.217425,87.255791,-0.0,87.255791,4.000000
301_CT_1-2,14,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,1900.304230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,23.217425,99.695770,-0.0,99.695770,4.000000
