,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,Commitment,Startup,Shutdown,MaxDual,MinDual,DMaxDual,DMinDual,RampMaxDual,RampMinDual,StartShutDual,Zone,LMP,MarginalCost,Profit,PreviousOffer,AvailableSegmentCapacity
315_STEAM_4-0,11,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_4-1,11,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_4-2,11,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_4-3,11,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_STEAM_5-0,11,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_5-1,11,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_5-2,11,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_5-3,11,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_CT_6-0,11,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,22.000000
315_CT_6-1,11,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,11.000000
315_CT_6-2,11,26.895675,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.039907,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.895675,-0.0,26.895675,11.000000
315_CT_6-3,11,31.855768,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,31.855768,-0.0,31.855768,11.000000
315_CT_7-0,11,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,22.000000
315_CT_7-1,11,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,11.000000
315_CT_7-2,11,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999995.039907,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.895675,-0.0,26.895675,11.000000
315_CT_7-3,11,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,31.855768,-0.0,31.855768,11.000000
315_CT_8-0,11,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,22.000000
315_CT_8-1,11,26.401998,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.546230,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.401998,-0.0,26.401998,11.000000
315_CT_8-2,11,26.895675,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.039907,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,26.895675,-0.0,26.895675,11.000000
315_CT_8-3,11,31.855768,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315,-999968.144232,31.855768,-0.0,31.855768,11.000000
316_STEAM_1-0,11,21.116646,62.000000,58.992715,1.000000,-0.000000,0.000000,0.000000,999993.841947,0.000000,0.000000,0.000000,0.000000,0.000000,316,-999972.725301,21.116646,-61999618.200714,21.116646,62.000000
316_STEAM_1-1,11,21.116646,31.000000,29.496357,1.000000,-0.000000,0.000000,0.000000,999993.841947,0.000000,0.000000,0.000000,0.000000,0.000000,316,-999972.725301,21.116646,-30999809.100357,21.116646,31.000000
316_STEAM_1-2,11,21.287879,31.000000,29.735541,1.000000,-0.000000,0.000000,0.000000,999994.013180,0.000000,0.000000,0.000000,0.000000,0.000000,316,-999972.725301,21.287879,-30999814.40858,21.287879,31.000000
316_STEAM_1-3,11,27.274699,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,-999972.725301,27.274699,-0.0,27.274699,31.000000
318_CC_1-0,11,26.845141,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999995.315900,0.000000,0.000000,0.000000,0.000000,0.000000,318,-999968.470759,26.845141,-0.0,26.845141,170.000000
318_CC_1-1,11,26.845141,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999995.315900,0.000000,0.000000,0.000000,0.000000,0.000000,318,-999968.470759,26.845141,-0.0,26.845141,61.666667
318_CC_1-2,11,27.276623,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999995.747381,0.000000,0.000000,0.000000,0.000000,0.000000,318,-999968.470759,27.276623,-0.0,27.276623,61.666667
318_CC_1-3,11,31.529241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318,-999968.470759,31.529241,-0.0,31.529241,61.666667
321_CC_1-0,11,22.732463,170.000000,53.211277,1.000000,-0.000000,0.000000,0.000000,999988.785370,0.000000,0.000000,0.000000,0.000000,0.000000,321,-999966.052908,22.732463,-169998093.51307,22.732463,170.000000
321_CC_1-1,11,22.732463,59.426247,18.600862,1.000000,-0.000000,0.000000,0.000000,999988.785370,0.000000,0.000000,0.000000,0.000000,0.000000,321,-999966.052908,22.732463,-59425580.55668703,22.732463,61.666667
321_CC_1-2,11,25.908321,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999991.961229,0.000000,0.000000,0.000000,0.000000,0.000000,321,-999966.052908,25.908321,-0.0,25.908321,61.666667
321_CC_1-3,11,33.947092,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,-999966.052908,33.947092,-0.0,33.947092,61.666667
322_CT_5-0,11,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.440291,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,23.334982,-0.0,23.334982,22.000000
322_CT_5-1,11,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.440291,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,23.334982,-0.0,23.334982,11.000000
322_CT_5-2,11,26.499179,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999998.604488,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,26.499179,-0.0,26.499179,11.000000
322_CT_5-3,11,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,27.894691,-0.0,27.894691,11.000000
322_CT_6-0,11,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.440291,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,23.334982,-0.0,23.334982,22.000000
322_CT_6-1,11,23.334982,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.440291,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,23.334982,-0.0,23.334982,11.000000
322_CT_6-2,11,26.499179,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999998.604488,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,26.499179,-0.0,26.499179,11.000000
322_CT_6-3,11,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,27.894691,-0.0,27.894691,11.000000
323_CC_1-0,11,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999994.701719,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,26.429209,-0.0,26.429209,170.000000
323_CC_1-1,11,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999994.701719,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,26.429209,-0.0,26.429209,61.666667
323_CC_1-2,11,30.277557,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,999998.550067,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,30.277557,-0.0,30.277557,61.666667
323_CC_1-3,11,31.727490,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,31.727490,-0.0,31.727490,61.666667
323_CC_2-0,11,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.701719,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,26.429209,-0.0,26.429209,170.000000
323_CC_2-1,11,26.429209,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.701719,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,26.429209,-0.0,26.429209,61.666667
323_CC_2-2,11,30.277557,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999998.550067,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,30.277557,-0.0,30.277557,61.666667
323_CC_2-3,11,31.727490,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323,-999968.272510,31.727490,-0.0,31.727490,61.666667
322_HYDRO_1-0,11,0.000000,18.987500,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-18986970.34955464,0.000000,18.987500
322_HYDRO_1-1,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_1-2,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_1-3,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_2-0,11,0.000000,18.987500,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-18986970.34955464,0.000000,18.987500
322_HYDRO_2-1,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_2-2,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_2-3,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_3-0,11,0.000000,18.987500,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-18986970.34955464,0.000000,18.987500
322_HYDRO_3-1,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_3-2,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_3-3,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_4-0,11,0.000000,18.987500,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-18986970.34955464,0.000000,18.987500
322_HYDRO_4-1,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_4-2,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
322_HYDRO_4-3,11,0.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999972.105309,0.000000,0.000000,0.000000,0.000000,0.000000,322,-999972.105309,0.000000,-0.0,0.000000,0.000000
301_CT_1-0,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,43.512905,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,87.255791,-0.0,87.255791,8.000000
301_CT_1-1,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,43.512905,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,87.255791,-0.0,87.255791,4.000000
301_CT_1-2,12,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,55.952884,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,99.695770,-0.0,99.695770,4.000000
301_CT_1-3,12,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,61.624355,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,105.367241,-0.0,105.367241,4.000000
301_CT_2-0,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,43.512905,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,87.255791,-0.0,87.255791,8.000000
301_CT_2-1,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,43.512905,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,87.255791,-0.0,87.255791,4.000000
301_CT_2-2,12,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,55.952884,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,99.695770,-0.0,99.695770,4.000000
301_CT_2-3,12,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,61.624355,0.000000,1000000.000000,0.000000,0.000000,0.000000,301,-999956.257113,105.367241,-0.0,105.367241,4.000000
301_CT_3-0,12,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999984.727113,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,28.469999,-0.0,28.469999,22.000000
301_CT_3-1,12,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999984.727113,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,28.469999,-0.0,28.469999,11.000000
301_CT_3-2,12,29.286315,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999985.543429,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,29.286315,-0.0,29.286315,11.000000
301_CT_3-3,12,43.742887,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,43.742887,-0.0,43.742887,11.000000
301_CT_4-0,12,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999984.727113,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,28.469999,-0.0,28.469999,22.000000
301_CT_4-1,12,28.469999,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999984.727113,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,28.469999,-0.0,28.469999,11.000000
301_CT_4-2,12,29.286315,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999985.543429,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,29.286315,-0.0,29.286315,11.000000
301_CT_4-3,12,43.742887,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,301,-999956.257113,43.742887,-0.0,43.742887,11.000000
302_CT_1-0,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999981.888550,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,87.255791,-0.0,87.255791,8.000000
302_CT_1-1,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999981.888550,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,87.255791,-0.0,87.255791,4.000000
302_CT_1-2,12,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.328529,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,99.695770,-0.0,99.695770,4.000000
302_CT_1-3,12,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,105.367241,-0.0,105.367241,4.000000
302_CT_2-0,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999981.888550,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,87.255791,-0.0,87.255791,8.000000
302_CT_2-1,12,87.255791,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999981.888550,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,87.255791,-0.0,87.255791,4.000000
302_CT_2-2,12,99.695770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999994.328529,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,99.695770,-0.0,99.695770,4.000000
302_CT_2-3,12,105.367241,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,66.732162,0.000000,0.000000,0.000000,302,-999961.364920,105.367241,-0.0,105.367241,4.000000
302_CT_3-0,12,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.156524,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,33.791603,-0.0,33.791603,22.000000
302_CT_3-1,12,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.156524,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,33.791603,-0.0,33.791603,11.000000
302_CT_3-2,12,38.382410,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999999.747331,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,38.382410,-0.0,38.382410,11.000000
302_CT_3-3,12,38.635080,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,38.635080,-0.0,38.635080,11.000000
302_CT_4-0,12,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.156524,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,33.791603,-0.0,33.791603,22.000000
302_CT_4-1,12,33.791603,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999995.156524,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,33.791603,-0.0,33.791603,11.000000
302_CT_4-2,12,38.382410,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999999.747331,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,38.382410,-0.0,38.382410,11.000000
302_CT_4-3,12,38.635080,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302,-999961.364920,38.635080,-0.0,38.635080,11.000000
307_CT_1-0,12,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999992.419921,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,27.894691,-0.0,27.894691,22.000000
307_CT_1-1,12,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999992.419921,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,27.894691,-0.0,27.894691,11.000000
307_CT_1-2,12,29.220233,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999993.745463,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,29.220233,-0.0,29.220233,11.000000
307_CT_1-3,12,35.474770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,35.474770,-0.0,35.474770,11.000000
307_CT_2-0,12,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999992.419921,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,27.894691,-0.0,27.894691,22.000000
307_CT_2-1,12,27.894691,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999992.419921,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,27.894691,-0.0,27.894691,11.000000
307_CT_2-2,12,29.220233,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999993.745463,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,29.220233,-0.0,29.220233,11.000000
307_CT_2-3,12,35.474770,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,307,-999964.525230,35.474770,-0.0,35.474770,11.000000
313_CC_1-0,12,15.731579,121.116865,26.235251,1.000000,-0.000000,0.000000,0.000000,592795.833281,0.000000,0.000000,0.000000,0.000000,0.000000,313,-592780.101702,15.731579,-71797572.91205738,15.731579,170.000000
313_CC_1-1,12,15.731579,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,592795.833281,0.000000,0.000000,0.000000,0.000000,0.000000,313,-592780.101702,15.731579,-0.0,15.731579,61.666667
313_CC_1-2,12,26.755735,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,592806.857437,0.000000,0.000000,0.000000,0.000000,0.000000,313,-592780.101702,26.755735,-0.0,26.755735,61.666667
313_CC_1-3,12,33.752731,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,592813.854433,0.000000,0.000000,0.000000,0.000000,0.000000,313,-592780.101702,33.752731,-0.0,33.752731,61.666667
315_STEAM_1-0,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_1-1,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_1-2,12,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_1-3,12,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_STEAM_2-0,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_2-1,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_2-2,12,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_2-3,12,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_STEAM_3-0,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_3-1,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_3-2,12,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_3-3,12,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_STEAM_4-0,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_4-1,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_4-2,12,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_4-3,12,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
315_STEAM_5-0,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,5.000000
315_STEAM_5-1,12,75.436777,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999951.337121,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,75.436777,-0.0,75.436777,2.333333
315_STEAM_5-2,12,100.399529,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,999976.299874,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,100.399529,-0.0,100.399529,2.333333
315_STEAM_5-3,12,124.099655,0.000000,0.000000,1.000000,-0.000000,0.000000,0.000000,1000000.000000,0.000000,92.243887,0.000000,0.000000,0.000000,315,-999968.144232,124.099655,-0.0,124.099655,2.333333
