,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C27-35,-38.080514,0.000000,0.000000
C27-36,-38.253210,0.000000,0.000000
C27-37,-38.506021,0.000000,0.000000
C27-38,-38.203469,0.000000,0.000000
C27-39,-38.158334,0.000000,0.000000
C27-40,-38.619984,0.000000,0.000000
C27-41,-38.980909,0.000000,0.000000
C27-42,-38.719205,0.000000,0.000000
C27-43,-38.722087,0.000000,0.000000
C27-44,-37.856217,0.000000,0.000000
C27-45,-38.900800,0.000000,0.000000
C27-46,-38.395025,0.000000,0.000000
C27-47,-38.875753,0.000000,0.000000
C27-48,-35.973177,0.000000,0.000000
C28-1,21.699064,0.000000,0.000000
C28-2,16.192906,0.000000,0.000000
C28-3,21.902167,0.000000,0.000000
C28-4,22.073131,0.000000,0.000000
C28-5,21.748810,0.000000,0.000000
C28-6,23.122275,0.000000,0.000000
C28-7,16.472543,0.000000,0.000000
C28-8,22.178507,0.000000,0.000000
C28-9,21.853382,0.000000,0.000000
C28-10,22.027380,0.000000,0.000000
C28-11,22.450022,0.000000,0.000000
C28-12,21.956342,0.000000,0.000000
C28-13,22.205228,0.000000,0.000000
C28-14,21.958548,0.000000,0.000000
C28-15,21.758302,0.000000,0.000000
C28-16,22.097149,0.000000,0.000000
C28-17,23.439349,0.000000,0.000000
C28-18,22.154576,0.000000,0.000000
C28-19,18.554285,0.000000,0.000000
C28-20,22.089471,0.000000,0.000000
C28-21,22.053540,0.000000,0.000000
C28-22,21.648179,0.000000,0.000000
C28-23,22.168977,0.000000,0.000000
C28-24,22.413565,0.000000,0.000000
C28-25,22.394376,0.000000,0.000000
C28-26,21.149379,0.000000,0.000000
C28-27,23.071693,0.000000,0.000000
C28-28,23.256184,0.000000,0.000000
C28-29,23.230209,0.000000,0.000000
C28-30,22.842436,0.000000,0.000000
C28-31,23.363221,0.000000,0.000000
C28-32,23.356263,0.000000,0.000000
C28-33,23.465736,0.000000,0.000000
C28-34,23.442383,0.000000,0.000000
C28-35,23.537916,0.000000,0.000000
C28-36,23.602130,0.000000,0.000000
C28-37,23.770249,0.000000,0.000000
C28-38,23.530485,0.000000,0.000000
C28-39,23.508786,0.000000,0.000000
C28-40,23.753324,0.000000,0.000000
C28-41,23.947416,0.000000,0.000000
C28-42,22.800340,0.000000,0.000000
C28-43,22.248204,0.000000,0.000000
C28-44,23.324818,0.000000,0.000000
C28-45,21.054082,0.000000,0.000000
C28-46,19.529190,0.000000,0.000000
C28-47,19.680123,0.000000,0.000000
C28-48,16.033561,0.000000,0.000000
C29-1,24.004217,0.000000,0.000000
C29-2,15.788937,0.000000,0.000000
C29-3,23.878784,0.000000,0.000000
C29-4,24.110450,0.000000,0.000000
C29-5,24.425318,0.000000,0.000000
C29-6,23.981170,0.000000,0.000000
C29-7,16.534780,0.000000,0.000000
C29-8,24.172819,0.000000,0.000000
C29-9,24.441086,0.000000,0.000000
C29-10,24.638414,0.000000,0.000000
C29-11,24.453573,0.000000,0.000000
C29-12,24.488475,0.000000,0.000000
C29-13,24.310629,0.000000,0.000000
C29-14,24.283238,0.000000,0.000000
C29-15,24.260915,0.000000,0.000000
C29-16,24.051927,0.000000,0.000000
C29-17,23.603078,0.000000,0.000000
C29-18,24.065456,0.000000,0.000000
C29-19,19.504125,0.000000,0.000000
C29-20,23.930028,0.000000,0.000000
C29-21,23.833041,0.000000,0.000000
C29-22,23.957190,0.000000,0.000000
C29-23,23.939625,0.000000,0.000000
C29-24,24.214074,0.000000,0.000000
C29-25,24.545153,0.000000,0.000000
C29-26,23.097759,0.000000,0.000000
C29-27,24.787648,0.000000,0.000000
C29-28,24.891644,0.000000,0.000000
C29-29,24.903932,0.000000,0.000000
C29-30,24.949910,0.000000,0.000000
C29-31,24.921432,0.000000,0.000000
C29-32,25.062430,0.000000,0.000000
C29-33,24.967061,0.000000,0.000000
C29-34,24.864807,0.000000,0.000000
C29-35,24.982117,0.000000,0.000000
C29-36,25.103233,0.000000,0.000000
C29-37,25.164192,0.000000,0.000000
C29-38,25.022337,0.000000,0.000000
C29-39,24.951485,0.000000,0.000000
C29-40,25.127907,0.000000,0.000000
C29-41,25.215506,0.000000,0.000000
C29-42,25.233341,0.000000,0.000000
C29-43,25.179188,0.000000,0.000000
C29-44,25.441158,0.000000,0.000000
C29-45,25.551132,0.000000,0.000000
C29-46,26.237165,0.000000,0.000000
C29-47,25.630902,0.000000,0.000000
C29-48,26.225603,0.000000,0.000000
C30-1,1.746559,0.000000,0.000000
C30-2,0.074318,0.000000,0.000000
C30-3,1.337483,0.000000,0.000000
C30-4,1.372915,0.000000,0.000000
C30-5,2.197635,0.000000,0.000000
C30-6,2.515288,0.000000,0.000000
C30-7,0.575876,0.000000,0.000000
C30-8,1.379817,0.000000,0.000000
C30-9,2.191694,0.000000,0.000000
C30-10,2.219341,0.000000,0.000000
C30-11,1.418378,0.000000,0.000000
C30-12,2.188919,0.000000,0.000000
C30-13,1.464872,0.000000,0.000000
C30-14,1.862461,0.000000,0.000000
C30-15,2.234310,0.000000,0.000000
C30-16,1.563351,0.000000,0.000000
C30-17,1.537376,0.000000,0.000000
C30-18,1.657092,0.000000,0.000000
C30-19,1.569382,0.000000,0.000000
C30-20,1.725290,0.000000,0.000000
C30-21,1.754098,0.000000,0.000000
C30-22,2.565911,0.000000,0.000000
C30-23,1.857771,0.000000,0.000000
C30-24,1.940286,0.000000,0.000000
C30-25,2.429104,0.000000,0.000000
C30-26,2.644544,0.000000,0.000000
C30-27,1.978345,0.000000,0.000000
C30-28,2.440233,0.000000,0.000000
C30-29,1.964964,0.000000,0.000000
C30-30,2.663005,0.000000,0.000000
C30-31,1.935052,0.000000,0.000000
C30-32,2.182045,0.000000,0.000000
C30-33,1.913596,0.000000,0.000000
C30-34,1.884267,0.000000,0.000000
C30-35,1.887369,0.000000,0.000000
C30-36,1.893557,0.000000,0.000000
C30-37,1.771454,0.000000,0.000000
C30-38,1.615861,0.000000,0.000000
C30-39,1.473514,0.000000,0.000000
C30-40,1.368775,0.000000,0.000000
C30-41,1.253584,0.000000,0.000000
C30-42,1.122455,0.000000,0.000000
C30-43,0.982058,0.000000,0.000000
C30-44,1.894292,0.000000,0.000000
C30-45,0.773068,0.000000,0.000000
C30-46,0.751144,0.000000,0.000000
C30-47,0.526678,0.000000,0.000000
C30-48,2.376221,0.000000,0.000000
C31-1-1,6.465639,0.000000,0.000000
C31-1-2,2.338358,0.000000,0.000000
C31-1-3,6.372370,0.000000,0.000000
C31-1-4,6.468562,0.000000,0.000000
C31-1-5,6.621632,0.000000,0.000000
C31-1-6,6.395193,0.000000,0.000000
C31-1-7,2.632717,0.000000,0.000000
C31-1-8,6.423367,0.000000,0.000000
C31-1-9,6.544407,0.000000,0.000000
C31-1-10,6.614701,0.000000,0.000000
C31-1-11,6.485182,0.000000,0.000000
C31-1-12,6.478627,0.000000,0.000000
C31-1-13,6.501001,0.000000,0.000000
C31-1-14,6.432748,0.000000,0.000000
C31-1-15,6.369212,0.000000,0.000000
C31-1-16,6.227619,0.000000,0.000000
C31-1-17,5.939908,0.000000,0.000000
C31-1-18,6.131816,0.000000,0.000000
C31-1-19,3.794411,0.000000,0.000000
C31-1-20,5.946258,0.000000,0.000000
C31-1-21,5.834478,0.000000,0.000000
C31-1-22,5.833266,0.000000,0.000000
C31-1-23,5.754651,0.000000,0.000000
C31-1-24,5.800219,0.000000,0.000000
C31-1-25,5.939571,0.000000,0.000000
C31-1-26,5.159134,0.000000,0.000000
C31-1-27,5.918969,0.000000,0.000000
C31-1-28,5.914228,0.000000,0.000000
C31-1-29,5.883273,0.000000,0.000000
C31-1-30,5.853887,0.000000,0.000000
C31-1-31,5.791638,0.000000,0.000000
C31-1-32,5.818491,0.000000,0.000000
C31-1-33,5.740254,0.000000,0.000000
C31-1-34,5.658575,0.000000,0.000000
C31-1-35,5.673585,0.000000,0.000000
C31-1-36,5.707955,0.000000,0.000000
C31-1-37,5.705700,0.000000,0.000000
C31-1-38,5.588944,0.000000,0.000000
C31-1-39,5.522967,0.000000,0.000000
C31-1-40,5.574079,0.000000,0.000000
C31-1-41,5.602602,0.000000,0.000000
C31-1-42,5.563509,0.000000,0.000000
C31-1-43,5.501516,0.000000,0.000000
C31-1-44,5.588855,0.000000,0.000000
C31-1-45,5.595832,0.000000,0.000000
C31-1-46,5.923572,0.000000,0.000000
C31-1-47,5.598618,0.000000,0.000000
C31-1-48,5.874145,0.000000,0.000000
C31-2-1,6.465639,0.000000,0.000000
C31-2-2,2.338358,0.000000,0.000000
C31-2-3,6.372370,0.000000,0.000000
C31-2-4,6.468562,0.000000,0.000000
C31-2-5,6.621632,0.000000,0.000000
C31-2-6,6.395193,0.000000,0.000000
C31-2-7,2.632717,0.000000,0.000000
C31-2-8,6.423367,0.000000,0.000000
C31-2-9,6.544407,0.000000,0.000000
C31-2-10,6.614701,0.000000,0.000000
C31-2-11,6.485182,0.000000,0.000000
C31-2-12,6.478627,0.000000,0.000000
C31-2-13,6.501001,0.000000,0.000000
C31-2-14,6.432748,0.000000,0.000000
C31-2-15,6.369212,0.000000,0.000000
C31-2-16,6.227619,0.000000,0.000000
C31-2-17,5.939908,0.000000,0.000000
C31-2-18,6.131816,0.000000,0.000000
C31-2-19,3.794411,0.000000,0.000000
C31-2-20,5.946258,0.000000,0.000000
C31-2-21,5.834478,0.000000,0.000000
C31-2-22,5.833266,0.000000,0.000000
C31-2-23,5.754651,0.000000,0.000000
C31-2-24,5.800219,0.000000,0.000000
C31-2-25,5.939571,0.000000,0.000000
C31-2-26,5.159134,0.000000,0.000000
C31-2-27,5.918969,0.000000,0.000000
C31-2-28,5.914228,0.000000,0.000000
C31-2-29,5.883273,0.000000,0.000000
C31-2-30,5.853887,0.000000,0.000000
C31-2-31,5.791638,0.000000,0.000000
C31-2-32,5.818491,0.000000,0.000000
C31-2-33,5.740254,0.000000,0.000000
C31-2-34,5.658575,0.000000,0.000000
C31-2-35,5.673585,0.000000,0.000000
C31-2-36,5.707955,0.000000,0.000000
C31-2-37,5.705700,0.000000,0.000000
C31-2-38,5.588944,0.000000,0.000000
C31-2-39,5.522967,0.000000,0.000000
C31-2-40,5.574079,0.000000,0.000000
C31-2-41,5.602602,0.000000,0.000000
C31-2-42,5.563509,0.000000,0.000000
C31-2-43,5.501516,0.000000,0.000000
C31-2-44,5.588855,0.000000,0.000000
C31-2-45,5.595832,0.000000,0.000000
C31-2-46,5.923572,0.000000,0.000000
C31-2-47,5.598618,0.000000,0.000000
C31-2-48,5.874145,0.000000,0.000000
C32-1-1,7.840219,0.000000,0.000000
C32-1-2,5.076465,0.000000,0.000000
C32-1-3,7.925165,0.000000,0.000000
C32-1-4,7.999971,0.000000,0.000000
C32-1-5,7.835438,0.000000,0.000000
C32-1-6,8.519799,0.000000,0.000000
C32-1-7,5.173582,0.000000,0.000000
C32-1-8,8.011143,0.000000,0.000000
C32-1-9,7.841464,0.000000,0.000000
C32-1-10,7.913043,0.000000,0.000000
C32-1-11,8.104199,0.000000,0.000000
C32-1-12,7.844311,0.000000,0.000000
C32-1-13,8.029249,0.000000,0.000000
C32-1-14,7.876254,0.000000,0.000000
C32-1-15,7.747663,0.000000,0.000000
C32-1-16,7.896922,0.000000,0.000000
C32-1-17,8.533623,0.000000,0.000000
C32-1-18,7.869885,0.000000,0.000000
C32-1-19,6.038899,0.000000,0.000000
C32-1-20,7.773280,0.000000,0.000000
C32-1-21,7.720915,0.000000,0.000000
C32-1-22,7.483836,0.000000,0.000000
C32-1-23,7.706277,0.000000,0.000000
C32-1-24,7.778752,0.000000,0.000000
C32-1-25,7.754924,0.000000,0.000000
C32-1-26,7.101585,0.000000,0.000000
C32-1-27,8.016481,0.000000,0.000000
C32-1-28,8.077886,0.000000,0.000000
C32-1-29,8.044734,0.000000,0.000000
C32-1-30,7.822379,0.000000,0.000000
C32-1-31,8.056676,0.000000,0.000000
C32-1-32,8.029473,0.000000,0.000000
C32-1-33,8.067604,0.000000,0.000000
C32-1-34,8.039321,0.000000,0.000000
C32-1-35,8.063364,0.000000,0.000000
C32-1-36,8.081237,0.000000,0.000000
C32-1-37,8.147504,0.000000,0.000000
C32-1-38,8.002712,0.000000,0.000000
C32-1-39,7.975257,0.000000,0.000000
C32-1-40,8.077361,0.000000,0.000000
C32-1-41,8.174437,0.000000,0.000000
C32-1-42,8.445636,0.000000,0.000000
C32-1-43,8.650590,0.000000,0.000000
C32-1-44,7.786007,0.000000,0.000000
C32-1-45,8.882876,0.000000,0.000000
C32-1-46,8.570460,0.000000,0.000000
C32-1-47,9.025732,0.000000,0.000000
C32-1-48,7.603089,0.000000,0.000000
C32-2-1,7.840219,0.000000,0.000000
C32-2-2,5.076465,0.000000,0.000000
C32-2-3,7.925165,0.000000,0.000000
C32-2-4,7.999971,0.000000,0.000000
C32-2-5,7.835438,0.000000,0.000000
C32-2-6,8.519799,0.000000,0.000000
C32-2-7,5.173582,0.000000,0.000000
C32-2-8,8.011143,0.000000,0.000000
C32-2-9,7.841464,0.000000,0.000000
C32-2-10,7.913043,0.000000,0.000000
C32-2-11,8.104199,0.000000,0.000000
C32-2-12,7.844311,0.000000,0.000000
C32-2-13,8.029249,0.000000,0.000000
C32-2-14,7.876254,0.000000,0.000000
C32-2-15,7.747663,0.000000,0.000000
C32-2-16,7.896922,0.000000,0.000000
C32-2-17,8.533623,0.000000,0.000000
C32-2-18,7.869885,0.000000,0.000000
C32-2-19,6.038899,0.000000,0.000000
C32-2-20,7.773280,0.000000,0.000000
C32-2-21,7.720915,0.000000,0.000000
C32-2-22,7.483836,0.000000,0.000000
C32-2-23,7.706277,0.000000,0.000000
C32-2-24,7.778752,0.000000,0.000000
C32-2-25,7.754924,0.000000,0.000000
C32-2-26,7.101585,0.000000,0.000000
C32-2-27,8.016481,0.000000,0.000000
C32-2-28,8.077886,0.000000,0.000000
C32-2-29,8.044734,0.000000,0.000000
C32-2-30,7.822379,0.000000,0.000000
C32-2-31,8.056676,0.000000,0.000000
C32-2-32,8.029473,0.000000,0.000000
C32-2-33,8.067604,0.000000,0.000000
C32-2-34,8.039321,0.000000,0.000000
C32-2-35,8.063364,0.000000,0.000000
C32-2-36,8.081237,0.000000,0.000000
C32-2-37,8.147504,0.000000,0.000000
C32-2-38,8.002712,0.000000,0.000000
C32-2-39,7.975257,0.000000,0.000000
C32-2-40,8.077361,0.000000,0.000000
C32-2-41,8.174437,0.000000,0.000000
C32-2-42,8.445636,0.000000,0.000000
C32-2-43,8.650590,0.000000,0.000000
C32-2-44,7.786007,0.000000,0.000000
C32-2-45,8.882876,0.000000,0.000000
C32-2-46,8.570460,0.000000,0.000000
C32-2-47,9.025732,0.000000,0.000000
C32-2-48,7.603089,0.000000,0.000000
C33-1-1,5.712087,0.000000,0.000000
C33-1-2,2.940783,0.000000,0.000000
C33-1-3,5.785289,0.000000,0.000000
C33-1-4,5.852545,0.000000,0.000000
C33-1-5,5.686335,0.000000,0.000000
C33-1-6,6.369018,0.000000,0.000000
C33-1-7,3.007701,0.000000,0.000000
C33-1-8,5.834358,0.000000,0.000000
C33-1-9,5.659645,0.000000,0.000000
C33-1-10,5.720320,0.000000,0.000000
C33-1-11,5.897215,0.000000,0.000000
C33-1-12,5.628100,0.000000,0.000000
C33-1-13,5.855819,0.000000,0.000000
C33-1-14,5.681853,0.000000,0.000000
C33-1-15,5.533130,0.000000,0.000000
C33-1-16,5.668129,0.000000,0.000000
C33-1-17,6.280503,0.000000,0.000000
C33-1-18,5.601667,0.000000,0.000000
C33-1-19,3.748871,0.000000,0.000000
C33-1-20,5.459764,0.000000,0.000000
C33-1-21,5.383073,0.000000,0.000000
C33-1-22,5.121667,0.000000,0.000000
C33-1-23,5.317266,0.000000,0.000000
C33-1-24,5.354510,0.000000,0.000000
C33-1-25,5.320615,0.000000,0.000000
C33-1-26,4.645466,0.000000,0.000000
C33-1-27,5.527648,0.000000,0.000000
C33-1-28,5.567244,0.000000,0.000000
C33-1-29,5.519831,0.000000,0.000000
C33-1-30,5.277344,0.000000,0.000000
C33-1-31,5.493186,0.000000,0.000000
C33-1-32,5.449207,0.000000,0.000000
C33-1-33,5.475594,0.000000,0.000000
C33-1-34,5.435567,0.000000,0.000000
C33-1-35,5.442833,0.000000,0.000000
C33-1-36,5.450640,0.000000,0.000000
C33-1-37,5.504324,0.000000,0.000000
C33-1-38,5.341918,0.000000,0.000000
C33-1-39,5.302718,0.000000,0.000000
C33-1-40,5.390562,0.000000,0.000000
C33-1-41,5.535933,0.000000,0.000000
C33-1-42,6.022011,0.000000,0.000000
C33-1-43,6.330210,0.000000,0.000000
C33-1-44,5.565517,0.000000,0.000000
C33-1-45,6.760599,0.000000,0.000000
C33-1-46,6.804811,0.000000,0.000000
C33-1-47,7.555860,0.000000,0.000000
C33-1-48,6.720663,0.000000,0.000000
C33-2-1,5.712087,0.000000,0.000000
C33-2-2,2.940783,0.000000,0.000000
C33-2-3,5.785289,0.000000,0.000000
C33-2-4,5.852545,0.000000,0.000000
C33-2-5,5.686335,0.000000,0.000000
C33-2-6,6.369018,0.000000,0.000000
C33-2-7,3.007701,0.000000,0.000000
C33-2-8,5.834358,0.000000,0.000000
C33-2-9,5.659645,0.000000,0.000000
C33-2-10,5.720320,0.000000,0.000000
C33-2-11,5.897215,0.000000,0.000000
C33-2-12,5.628100,0.000000,0.000000
C33-2-13,5.855819,0.000000,0.000000
C33-2-14,5.681853,0.000000,0.000000
C33-2-15,5.533130,0.000000,0.000000
C33-2-16,5.668129,0.000000,0.000000
C33-2-17,6.280503,0.000000,0.000000
C33-2-18,5.601667,0.000000,0.000000
C33-2-19,3.748871,0.000000,0.000000
C33-2-20,5.459764,0.000000,0.000000
C33-2-21,5.383073,0.000000,0.000000
C33-2-22,5.121667,0.000000,0.000000
C33-2-23,5.317266,0.000000,0.000000
C33-2-24,5.354510,0.000000,0.000000
C33-2-25,5.320615,0.000000,0.000000
C33-2-26,4.645466,0.000000,0.000000
C33-2-27,5.527648,0.000000,0.000000
C33-2-28,5.567244,0.000000,0.000000
C33-2-29,5.519831,0.000000,0.000000
C33-2-30,5.277344,0.000000,0.000000
C33-2-31,5.493186,0.000000,0.000000
C33-2-32,5.449207,0.000000,0.000000
C33-2-33,5.475594,0.000000,0.000000
C33-2-34,5.435567,0.000000,0.000000
C33-2-35,5.442833,0.000000,0.000000
C33-2-36,5.450640,0.000000,0.000000
C33-2-37,5.504324,0.000000,0.000000
C33-2-38,5.341918,0.000000,0.000000
C33-2-39,5.302718,0.000000,0.000000
C33-2-40,5.390562,0.000000,0.000000
C33-2-41,5.535933,0.000000,0.000000
C33-2-42,6.022011,0.000000,0.000000
C33-2-43,6.330210,0.000000,0.000000
C33-2-44,5.565517,0.000000,0.000000
C33-2-45,6.760599,0.000000,0.000000
C33-2-46,6.804811,0.000000,0.000000
C33-2-47,7.555860,0.000000,0.000000
C33-2-48,6.720663,0.000000,0.000000
C34-1,-4.717309,0.000000,0.000000
C34-2,-4.029985,0.000000,0.000000
C34-3,-5.287483,0.000000,0.000000
C34-4,-5.317248,0.000000,0.000000
C34-5,-4.167135,0.000000,0.000000
C34-6,-3.498621,0.000000,0.000000
C34-7,-3.521626,0.000000,0.000000
C34-8,-5.302150,0.000000,0.000000
C34-9,-4.150028,0.000000,0.000000
C34-10,-4.174841,0.000000,0.000000
C34-11,-5.324045,0.000000,0.000000
C34-12,-4.138919,0.000000,0.000000
C34-13,-5.228872,0.000000,0.000000
C34-14,-4.583211,0.000000,0.000000
C34-15,-3.980143,0.000000,0.000000
C34-16,-4.919018,0.000000,0.000000
C34-17,-4.756709,0.000000,0.000000
C34-18,-4.740425,0.000000,0.000000
C34-19,-3.043049,0.000000,0.000000
C34-20,-4.536290,0.000000,0.000000
C34-21,-4.429098,0.000000,0.000000
C34-22,-3.200661,0.000000,0.000000
C34-23,-4.260437,0.000000,0.000000
C34-24,-4.206952,0.000000,0.000000
C34-25,-3.573604,0.000000,0.000000
C34-26,-2.644544,0.000000,0.000000
C34-27,-4.311678,0.000000,0.000000
C34-28,-3.618066,0.000000,0.000000
C34-29,-4.342631,0.000000,0.000000
C34-30,-3.263005,0.000000,0.000000
C34-31,-4.357385,0.000000,0.000000
C34-32,-4.015295,0.000000,0.000000
C34-33,-4.380263,0.000000,0.000000
C34-34,-4.373267,0.000000,0.000000
C34-35,-4.398369,0.000000,0.000000
C34-36,-4.426891,0.000000,0.000000
C34-37,-4.627121,0.000000,0.000000
C34-38,-4.793528,0.000000,0.000000
C34-39,-4.973514,0.000000,0.000000
C34-40,-5.191108,0.000000,0.000000
C34-41,-5.397918,0.000000,0.000000
C34-42,-5.589121,0.000000,0.000000
C34-43,-5.771058,0.000000,0.000000
C34-44,-4.449792,0.000000,0.000000
C34-45,-6.206402,0.000000,0.000000
C34-46,-6.506810,0.000000,0.000000
C34-47,-6.604345,0.000000,0.000000
C34-48,-3.976221,0.000000,0.000000
C35-1,0.000000,0.000000,0.000000
C35-2,0.000000,0.000000,0.000000
C35-3,0.000000,0.000000,0.000000
C35-4,0.000000,0.000000,0.000000
C35-5,0.000000,0.000000,0.000000
C35-6,0.000000,0.000000,0.000000
C35-7,0.000000,0.000000,0.000000
C35-8,0.000000,0.000000,0.000000
C35-9,0.000000,0.000000,0.000000
C35-10,0.000000,0.000000,0.000000
C35-11,0.000000,0.000000,0.000000
C35-12,0.000000,0.000000,0.000000
C35-13,0.000000,0.000000,0.000000
C35-14,0.000000,0.000000,0.000000
C35-15,0.000000,0.000000,0.000000
C35-16,0.000000,0.000000,0.000000
C35-17,0.000000,0.000000,0.000000
C35-18,0.000000,0.000000,0.000000
C35-19,0.000000,0.000000,0.000000
C35-20,0.000000,0.000000,0.000000
C35-21,0.000000,0.000000,0.000000
C35-22,0.000000,0.000000,0.000000
C35-23,0.000000,0.000000,0.000000
C35-24,0.000000,0.000000,0.000000
C35-25,0.000000,0.000000,0.000000
C35-26,0.000000,0.000000,0.000000
C35-27,0.000000,0.000000,0.000000
C35-28,0.000000,0.000000,0.000000
C35-29,0.000000,0.000000,0.000000
C35-30,0.000000,0.000000,0.000000
C35-31,0.000000,0.000000,0.000000
C35-32,0.000000,0.000000,0.000000
C35-33,0.000000,0.000000,0.000000
C35-34,0.000000,0.000000,0.000000
C35-35,0.000000,0.000000,0.000000
C35-36,0.000000,0.000000,0.000000
C35-37,0.000000,0.000000,0.000000
C35-38,0.000000,0.000000,0.000000
C35-39,0.000000,0.000000,0.000000
C35-40,0.000000,0.000000,0.000000
C35-41,0.000000,0.000000,0.000000
C35-42,0.000000,0.000000,0.000000
C35-43,0.000000,0.000000,0.000000
C35-44,0.000000,0.000000,0.000000
C35-45,0.000000,0.000000,0.000000
C35-46,0.000000,0.000000,0.000000
C35-47,0.000000,0.000000,0.000000
C35-48,0.000000,0.000000,0.000000
